"The Land (1941)","Originally released as motion picture in 1941 by the U.S. Agricultural Adjustment Agency. Credits: Director, Robert J. Flaherty; collaborator, Frances H. Flaherty; commentary, Russell Lord; composer, Richard Arnell; editor, Helen van Dongen. Portrays American agriculture during the depression decade. Explores the problems of agricultural unemployment, erosion of farm land, the desolate lives of migrant workers, and the role of the machine in farming. 44 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+3225"">Video/C 3225Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0033811/"">Information about this film from the Internet Movie DatabaseЖ","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The Last of the Blue Devils","A documentary recollection of music and musicians associated with Kansas City, Mo. in the 1930's, featuring Count Basie and his orchestra, Joe Turner, and Jay McShann.
Songs: South (Bennie Moten Orchestra) -- Piney Brown blues (Big Joe Turner & Jay McShann) -- Jay's blues (Jay McShann) -- Jesse's blues (Jesse Price) -- Moten swing (Count Basie Orchestra) -- Jumpin' the blues; Hootie's blues; After hours (Jay McShann's Big Band) -- Lester leaps in (featuring Paul Quinichette, Eddie Durham, Charles McPherson) -- Jumpin' at the woodside (Count Basie Orchestra; Eric Dixon, Jimmy Forrest, saxophones) -- Until the real thing comes along -- Hot house -- Shake, rattle & roll (Big Joe Turner) -- Roll 'em (Big Joe Turner and the Jay McShann Big Band) -- Night train (Count Basie Orchestra; Jimmy Forrest, saxophone) -- Piney Brown Blues (reprise) (Big Joe Turner & Jay McShann) -- One o'clock jump (Jay McShann Big Band) -- One o'clock jump (Count Basie Orchestra) -- Moten swing (Bennie Moten Orchestra) -- Honey hush; Rose garden; Chains of love; Shake, rattle & roll (incomplete) (Big Joe Turner & Jay McShann). 1979. 90 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3562"">DVD 3562Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Legacy of a Kidnapping: Lindbergh and the Triumph of the Tabloids","A Documentary tracing how today's tabloid journalism evolved from one of the landmark events of American mass communications -- the Lindbergh kidnapping case. 2000. 56 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+7196"">Video/C 7196Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Related web sites:","â€¢149; Ѭ href=""http://newsreel.org/nav/title.asp?tc=CN0055"">Description from California Newsreel catalogЖ","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Life in the Thirties","Taken from newsreels and period motion pictures portrays life in America during the 1930's from the Great Crash of 1929 to the NY World's Fair of 1939. Blends haunting images of poverty with footage of escapist crazes, Benny Goodman and the birth of Swing, pinball machines and bingo. Recounts the Lindbergh kidnapping and the Hindenburg disaster along with scenes of social and economic trends, and the events and personalities that attracted the attention of the average person. Contents: Humorist Robert Benchley explains the Depression -- A nation turns against Hoover -- The New Deal takes shape -- Prohibition bites the dust -- Voice of the demagogue -- Crime of the century -- Hindenburg disaster -- Fascists on parade -- Swing and cafe society -- 1939 New York World's Fair. Originally televised in 1956 on NBC's Project 20. Re-broadcast as a segment on America, a look back on PBS beginning Jaunary, 2001. 60 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1677"">DVD 1677Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"[Long, Huey] Huey Long.","Uses footage from old films to portray events in the life of the Louisiana politician Huey Long and discusses the opinions of several people concerning the impact of his career. 88 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2147"">Video/C 2147Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Mandate: The President and the People (Sunnylands Seminars. The Executive Branch)","Part 1. The founding fathers through President Jackson -- Part 2. President Lincoln and the Civil War -- Part 3. President Franklin Roosevelt and the New Deal. Editor, Alina Taalman ; music, Thomas Rutishauser ; photography, Wayne De La Roche, David Gladstone. This documentary, narrated by veteran CBS News correspondent Lesley Stahl, examines the long and complex relationship between the presidency and public opinion. Leading historians, political scientists, and public figures offer insight into presidents and the presidency from George Washington through FDR. 2005. 35 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6192"">DVD 6192Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"March of Time","Selected news stories from The March of Time newsreel series, originally produced by Time magazine. See Ѭ href=""http://www.lib.berkeley.edu/MRC/UShistory.html#march"">US History videography for complete listingЖ","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Marc Blitzstein: The Cradle Will Rock","A three part series examining the life, work and influence of the American composer, Marc Blitzstein which brings together comrades and admirers from the world of theater. Includes performance excerpts with concentration on Blitzstein's famous musical play ""The Cradle Will Rock."" 84 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5187"">Video/C 5187Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Our Daily Bread and other Films of the Great Depression","Contents: Prologue to Our daily bread / King Vidor (1983) -- Our daily bread / director, King Vidor (1934) -- California election news #1 and #2 (New Deal documentaries) / produced by MGM -- The plow that broke the plains / U. S. Resettlement Administration ; writer/director, Pare Lorentz (1936) -- The river / U.S. Farm Security Administration ; writer/director, Pare Lorentz (1937) -- Power and the land / director, Joris Ivens (1940) -- The new frontier / director, H. B. McClure (1934).
Our daily bread: A depression-era drama in which a young couple leads a group of unemployed people in making a communal farm succeed. Prologue to Our daily bread: An elderly Vidor remembers the story behind his pioneering film. California Election News #1 and #2: Fake newsreels secretly produced by MGM as ""dirty tricks"" in the film industry's political war against Upton Sinclair. The river: A documentary of the Mississippi River tracing the history of the river while emphasizing the need for conservation and reclamation. Plow that broke the Plains: Details the ravages of drought and dust storms in the Great Plains which precipitated the migration of farmers to the Pacific Coast. Power and the land: Observes the daily activities of a dairy farming family in Ohio before and after electrification of their farm. The New frontier: Offers a glimpse into an experimental ""rural community"" sponsored by the Federal Emergency Relief Administration. 194 min.  (Our Daily Bread also on vhs ; Plow that Broke the Plains also on vhs ; Power and the Land also on vhs )","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+691"">DVD 691Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+999:65"">Video/C 999:65Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5060"">Video/C 5060Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5060"">Video/C 5060Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"New York World's Fair, 1939","SEE Ѭ href=""http://www.lib.berkeley.edu/MRC/PopcultureVid.html#Fairs"">Popular Culture: FairsЖ","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"One-Third of a Nation: A Living Newspaper","Videotape adaptation of a play in the ""living newspaper"" genre created by the Federal Theatre Project in the 1930's, which focuses on substandard tenement housing. 1984? 55 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+3590"">Video/C 3590Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Our Century.","A ten-part series that surveys historical events of the 20th century using Gaumont British newsreel footage. Covers major advances, trends, and tragedies, from political upheavals and passing social crazes to the role of technology, and examines their impacts on the future.","â€¢149;The Years of Jazz: 1918-1928 This segment documents events from 1918 to 1928. After the war Europe is torn apart but the desire to live and to reject old values seizes hold of the survivors. The roaring twenties become a worldwide phenomenon as the world dances to the rhythm of jazz. Contents: Lust for life: restoration and recreation in Europe -- Roaring 20s: Prohibition, advances in agriculture -- That's entertainment: Motion picture industry, movie stars tour Europe, First meeting of the Society of Nations -- Troubles: Violence in Ireland, royalty become figureheads, poverty in Russia, boarders of middle European countries reshaped. -- Sports: Olympic games, acceptance of women into the games, women in sports -- Aviation: Airplanes, zeppelins, Charles Lindberg flight -- Mixed media: Advances in newspapers, radio and musical reviews with Josephine Baker and the Ziegfield follies, advertising in Europe, architecture and fashions in Europe, liberated women of Europe, jazz, sports cards, cruise ships and tourism -- Colonial causes: Rebellion in the colonies, expeditions to the Poles, Refugees, political unrest in Germany and France. 52 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1250"">DVD X1250Ж","â€¢149;Great Illusions: 1928-1939 This segment documents events from 1928 to 1939. The financial crisis of 1929 attacks America with force, and affects the whole world. Fascism in Italy, followed by Nazism in Germany, makes Europe and then the world tremble. Propaganda is a new weapon used by totalitarian regimes as the century's second catastrophe is about to begin. Contents: Children of war: Children of Europe, Depression, 1929 -- Leisure: Water sports, foot and bicycle races, car rallys, auto shows, Volkswagen -- Flight: Women pilots, air acrobatics, advent of commerical aviation, zeppelins, Hindenberg disaster -- War zones: Spanish Civil War, royalty --Performers: Influence of Hollywood on Europe -- Dark side: Crimes and criminals, prisons, colonialism -- Aesthetics: Country exhibitions, Paris exhibition of 1937, New York exhibiton of 1939, American labor unrest, unions, gangsters, beauty culture -- Ideology & invention: Advances in airplanes, automobiles, sports: Jesse Owens (1936 Berlin Olympics), Joe Lewis, Nazism in Germany, persecution of German Jews, Marxism in Soviet Union, advances in science and medicine. 52 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1251"">DVD X1251Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The Panic is On: The Great American Depression as Seen by the Common man.","This multifaceted set communicates both the painful hard times of the Great Depression and the grace and strong will of the common man in confronting it. Period newsreel and documentary film footage convey the feel of the times. Classic musical recordings reflect the popular mood of the day. The booklet includes photographs, letters, and first hand recollections. Contents: DVD: Give a man a job (with Jimmy Durante) -- Life in the thirties -- Mr. Zero gives to the needy -- The Boswell Sisters perform for legislators -- The unemployed march for relief -- A Zuni Indian offers perspective on the Depression -- Millions of us -- Dance marathons -- The Jazz Age -- A debutante sells her chinchilla coat -- Knitting sweaters for the unemployed with Fanny Brice -- Union textile workers strike -- The plow that broke the plains -- The river -- Mr. Zero evicted -- Work pays America -- We work again -- Our daily bread -- The power and the land. CD: (Everything's gonna be) O.K. America / Art Kassel and his Kassels in the Air -- The panic is on / Hezekiah Jenkins -- If I ever get a job again / Dick Robertson and his Orchestra -- NRA blues / Bill Cox -- The clouds will soon roll by / Eddy Duchin and his Orchestra -- Nobody knows you (When you're down and out) / Bessie Smith -- We're in the money (The gold digger's song) / Charlie Palloy -- The great dust storm / Woody Guthrie -- Headin' for better times / Ted Lewis and his Band -- Bad times blues / Barbecue Bob -- Brother can you spare a dime? / Charlie Palloy and his Orchestra -- Bread line blues / ""Slim"" Smith -- Welfare store blues / Sonny Boy Williamson -- Franklin Roosevelt's back again / Bill Cox -- I can't go to the poor house / Dick Robertson -- Old age pension check / Roy Acuff and his Crazy Tennesseans -- When my stocks come tumbling down / Fields and Hall -- Down on Penny's farm / The Bentley boys -- A tale of the ticker / Frank Crumit -- In the fall of '29 / W. Lee O'Daniel and his Light Crust Doughboys -- Starvation blues / Charlie Jordan -- Cheer up! Smile! Nertz! / Eddie Cantor -- Good old times (Are coming back again) / Dick Robertson. 120 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1770"">DVD X1770Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"People's Century","â€¢149;Great Escape, 1927. By the mid-1920s, millions worldwide were already confirmed ""moviegoers"". Movies reflected and affected the way people dressed, thought and spoke, teaching the inexperienced about love and courage, while the governments around the globe were quick to realize the power of film: this new mass entertainment would also prove an unrivaled tool of mass persuasion. Here moviegoers reminisce, revealing how the new medium persuaded, influenced and entralled them, as it offered a welcome refuge from the century's pressures. 1997. 56 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5549"">Video/C 5549Ж","â€¢149;Breadline, 1929. The 1920s found Americans enjoying the fruits of a new prosperity in a post-war boom. Then, in 1929, the New York Stock Exchange crashed; banks failed and industry withered. From Europe and the United States to Latin America and Asia, the Great Depression shattered economies and communities worldwide. In this film the people who were there remember the blow as workers from the United States, Chile, Britain, Belgium and Scandinavia recall the hungry 1930s. 1997. 56 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5550"">Video/C 5550Ж","â€¢149; Sporting Fever, 1930. In the early 1900's, competitive sports were still not far removed from recreation--more for the player than the spectator. This film follows boxing, baseball, soccer, and more, as sports transition from a modest pastime to a fiercely competitive--and commercial-- business to a potent expression of national pride and politics. Throughout, sports fans the world over remember the drama, the thrill, the exhilaration--and the patriotism--their favorite athletes and sports teams aroused. Includes a look at the role of American sportswriters, and live radio and television broadcasting of sporting events. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5545"">Video/C 5545Ж","â€¢149;Total War, 1939. The Second World War was the first modern conflict in which millions more civilians died than soldiers. In this film, eyewitnesses from Britain, Germany, Russia, Korea, Japan and the United States tell the story of the civilians who suffered and died. Residents of Plymouth, Tokyo, and Hamburg remember the air raids; Russian peasants recall the siege of Leningrad; Japanese soldiers and Korean slave-laborers describe the brutality of war in Asia. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5551"">Video/C 5551Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Period Films of the Great Depression.","Contents: Financing the American family / Household Finance (1935, 11 min.) -- Frontiers of the future / National Industrial Council (1937, 10 min.) -- Griffith Park relief workers demonstration (1933, 3 min.) -- San Francisco General strike (1934, 3 min.) -- Valley town / producer, New York University (1940, 25 min.). Financing the American family: Household Finance sponsored this film to educate struggling families on how obtaining a low-cost loan from their corporation to help families get out of debt. Frontiers of the future: Narrated by Lowell Thomas, traces the pattern of modern industrial growth from 1844. Proceeds with a brief outline of the many inventions and discoveries since that time. The value of research in bringing new products is emphasized, concluding with the statement that new frontiers of progress lie in the laboratory. Griffith Park relief workers demonstration: Brief newsreel of a demonstration held against the city and officials of Los Angeles to protest the death of about 100 relief workers at the Griffith Park Fire of 1933. San Francisco General Strike: Brief newsreel of a city-wide general strike held to support striking San Francisco longshoremen during the 1934 San Francisco Maritime Strike. Valley town: Documents how new technology was destabilizing the economic and social underpinnings of many steel towns of the 1930s through the story of one Pennsylvania town. This unique film presages the outcry against automation a generation later, while documenting both the boomtown phenomenon and the technological progress of this bleak industrial age. 52 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2651"">DVD 2651Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The Plow That Broke the Plains. (1936)","The plow that broke the plains"" depicts the social and economic history of the Great Plains from the settlement of the prairies by cattlemen and farmers through the World War I boom to drought and depression. A film by Pare Lorentz. Sponsored by the United States Resettlement Administration. 27 min.  (contains the original beginning and ending of The Plow that Broke the Plains); ; also on VHS ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7298"">DVD 7298Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+691"">DVD 691Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+60"">Video/C 60Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0122662/"">Information about this film from the Intenet Movie DatabaseЖ
","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The Promise Fulfilled and the Promise Broken. (America series)","Deals with the promise of unlimited prosperity after World War I, the boom of the 1920's, the Depression and the New Deal. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+1424"">Video/C 1424Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Public Enemy #1","Chronicles the life of John Dillinger, from his first youthful brush with the law to his death a decade later in a hail of bullets. It explores how, at a time of great hardship, Americans felt more admiration for a daring criminal than their seemingly ineffectual institutions of government. c2002. 60 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+MM1038"">Video/C MM1038Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The Radio Priest.(American Experience)","Profile of Father Charles Coughlin, whose Depression-era radio speeches and the popular following they inspired led to a nationwide debate over the use of the airwaves for antidemocratic messages. 58 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+1533"">Video/C 1533Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Riding the Rails","The Depression forced some four million Americans onto the tracks in search of work, food and lodging. Of these ""tramps,"" more than 250,000 were children. Seamlessly interweaving archival footage, personal photos and interviews, this film relates the experiences and sometimes painful recollections of these now elderly survivors of the rails. Directed, written & produced by Michael Uys and Lexy Lovell 1997. 73 min.  
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3316"">DVD X3316Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+MM826"">Video/C MM826Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The River: a U.S. Documentary Film (1939)","Presented by the Farm Security Administration with the cooperation of the Public Works Administration, Tennessee Valley Authority, Civilian Conservation Corps and the Army Engineers. Recorded at General Services Studios. A documentary story of the Mississippi River. Traces the history of the Mississippi and its tributaries; shows that the destruction of forests had led to erosion and the loss of soil, floods and the loss of lives and property. Emphasizes the need for conservation and rehabilitation. A film by Pare Lorentz. 32 min. ; ; also on VHS ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7298"">DVD 7298Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+691"">DVD 691Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5060"">Video/C 5060Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0029490/"">Information about this film from the Internet Movie DatabaseЖ","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Robert Altman's Jazz '34","Performers: Jesse Davis, David ""Fathead"" Newman, Ron Carter, Christian McBride, Tyrone Clarke, Don Byron, Russell Malone, Geri Allen, Cyrus Chestnut, James Carter, Craig Handy, David Murray, Joshua Redman, Curtis Fowlkes, Clark Gayton, Olu Dara, Nicholas Payton, James Zollar, Kevin Mahogany. Contemporary jazz musicians recreate an all-night jam session as it might have happened in a 1930's Kansas City club. 1996. 75 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+MM199"">Video/C MM199Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"[Roosevelt, Franklin D.]The Democrat and the Dictator.( A Walk Through the 20th Century with Bill Moyers)","Journalist Bill Moyers compares and contrasts the careers of Franklin D. Roosevelt and Adolf Hitler, focusing on the youth, personality, leadership style, and political goals of each. 1984. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+869"">Video/C 869Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"[Roosevelt, Franklin D.] FDR. (American Experience; 777)","Franklin Delano Roosevelt led America through the two greatest crises of this century, the Great Depression and World War II. Part one is based on Before the trumpet, by Geoffrey C. Ward. It covers Roosevelt's early years and early political successes. Part two is based on Geoffrey C. Ward's A first class temperament. It begins with Roosevelt's bout with polio at age 39 and ends with his election to the presidency. Also details Eleanor's rise in public life. Part three explores FDR's response to the Great Depression. Part four is based on No ordinary time : Franklin and Eleanor Roosevelt: the home front in WWII, by Doris Kearns Goodwin. It portrays FDR's leadership of the American people in the face of war until his death. 270 min.   
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+969"">DVD 969Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+3885"">Video/C 3885Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"[Roosevelt, Franklin D.] Inauguration Addresses of the Presidents of the United States: Franklin Delano Roosevelt and Harry S. Truman.","Franklin Delano Roosevelt: address, January 21, 1941; January 20, 1945. -- Harry S. Truman: Inauguration address, January 20, 1949. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eSound%2FC+869"">Sound/C 869Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"[Roosevelt, Franklin D.] The Fireside Chats of FDR.","16 sound cassettes.  Pt. 1-16 (two chats also on )","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eSound%2FC+229"">Sound/C 229Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eSound%2FC+237"">Sound/C 237Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Seabisbuit","While not looking the part, Seabiscuit was one of the most remarkable thoroughbred racehorses in history. In the 1930s, when Americans longed to escape the grim realities of Depression-era life, four men turned Seabiscuit into a national hero. Directed by Stephen Ives. Originally produced as an episode of the television program American experience 2003. 60 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2585"">DVD X2585Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Spanish Civil War","Ѭ href=""http://www.lib.berkeley.edu/MRC/PACSVid.html#spanishcivilwar"">See separate videographyЖ","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Surviving the Dust Bowl","Featuring poignant interviews with witnesses and remarkable archival film footage and photographs, this documentary tells the heart-wrenching personal stories of people who endured a series of almost Biblical scourges, from drought and famine to the ""black blizzards."" America's worst ecological disaster finally came to an end after soil conservation techniques were introduced. Originally produced as a segment of the television program, The American experience. c1998. 57 min.  ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2585"">DVD X2585Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+9051"">Video/C 9051Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The Twentieth Century: A Moving Visual History: The 1930s","Brings the 20th century back to life through narration, rare photographs and stunning footage. The Great Depression: The stock market crash of 1929 ushers in a severe economic crisis in the United States and contributes to the rise of international tension. Milestones include: U.S. unemployment tops 15 million; drought devastates the Great Plains; FDR implements his ""New Deal""; Americans turn to baseball, radio and movies for entertainment and escapism; and Stalin begins to ""purge"" his enemies while Japan and Germany flex their military muscles. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3170"">DVD X3170Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Union Maids.","Presents an adaptation of the book entitled Rank and file by Alice Lynd, about the American labor movement in the 1930's. Relates the personal experiences of three militant women who tried to organize laborers in this period. Each recalls the Depression and the intolerable conditions through which they lived and worked. They discuss the role of women in labor unions then and now, the relationship to the Women's Liberation Movement, and the future of labor unions in the United States. A film by Julia Reichert, 1976. 48 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+4705"">Video/C 4705Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Related web sites:","â€¢149;Ѭ href=""http://www.newday.com/films/Union_Maids.html"">Union Maids web siteЖ (New Day Films)","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"With Babies and Banners: History of the Women's Emergency Brigade.","Combines archival footage and interviews with participants to trace the role of women in the formation of the United Auto workers. Focuses on the contributions of the Women's Emergency Brigade to the labor movement of the 1930's. 1978. 45 min. 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+380"">Video/C 380Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Witness to History: Days That Shook the World: 1930-1939","Part of a documentary series covering milestones of the 20th century including political turmoil, the horrors of war, medical, scientific and technological advances and social upheaval that made this century. Part four covers key events in the decade of 1930-1939.
Contents: 1930-1939: Introduction -- May 1,1931 - The Empire State Building Opens -- March 1,1932 - Lindbergh Baby Kidnapped -- May 21,1932 - Amelia Earhart Flies Solo Across the Atlantic -- November 8,1932 - The ""New Deal"" Begins FDR Elected President -- January 30,1933 - Hitler Becomes Chancellor of Germany -- December 5,1933 - Prohibition Ends -- August 8,1936 - Jesse Owens Dominates-The Berlin Olympics -- December 11,1936 - King Edward VIII Abdicates For Love -- May 6,1937 - The Hindenberg Disaster -- March 28,1939 - Franco Wins The Spanish Civil War -- August 27,1939 - First Jet Airplane Flight -- September 1,1939 - Hitler Invades Poland World War II Begins -- Epilogue. 30 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+8791"">Video/C 8791Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"The World of Tomorrow.","Describes the New York World's Fair held in 1939-1940. Shows various exhibits, featuring General Motors Futurama and the Westinghouse exhibit. Describes also the climate of the time, just after the Depression and before World War II. 1984. 58 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2879"">Video/C 2879Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"World's Fair Archival Video.","Ford and a century of progress provides a full overview of the 1933-34 Chicago World's Fair, including the Sky Ride, Enchanted Isle, Tunisian Village, Wings of a Century pageant, Ford Exposition, the Rotunda, historic cars, Avenue of Flags, World's Biggest Thermometer, G.M. and Chrysler pavillions, Midget City, and the Federal Building. 1933's focus was a look backward, while 1934 looked forward. Scenes from the New York World's Fair contains scenes of the New York World's Fair of 1940, showing the Trylon and Perisphere, sculpture and fountains, pavillions (U.S. Government, Westinghouse, Goodrich, Chrysler, G.M.), the Ford Exposition Building, Walter Dorwin Teague's Garden Court, Albert Kahn's Road of Tomorrow, the ""Great White Way"" and the amusement section. c1991. 29 min. 

","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+4182"">Video/C 4182Ж","The Twenties and Thirties","Documentary Works and Primary SourcesЖ","The 1930'sЖ"
"Export Successful and Complete"
